ID_Cliente,Nome_Cliente,Segmento,Porte,Data_Contrato,Data_Servico,Tipo_Servico,Valor,Status_Pagamento,Responsavel,NPS,Custo_Operacional,Margem_Lucro
Cliente_69,Fábrica Laticínios,Agronegócio,Pequeno,2020-05-30,2023-10-24,Auditoria,1995.12,Atrasado,José Pereira,9,827.18,58.54
Cliente_12,Construtora Edificações,Tecnologia,Grande,2020-05-22,2021-01-11,Contabilidade Fiscal,7193.02,Pendente,Ana Silva,8,2285.04,68.23
Cliente_42,Papelaria Escolar,Serviços,Médio,2020-02-13,2021-02-18,Folha de Pagamento,2149.7,Atrasado,José Pereira,7,678.37,68.44
Cliente_31,Clínica Odontológica Sorriso,Construção,Pequeno,2021-06-23,2024-10-27,Análise Financeira,1490.48,Atrasado,Maria Santos,10,476.41,68.04
Cliente_4,Lavanderia Express,Tecnologia,Grande,2023-05-17,2024-07-07,Imposto de Renda PJ,11766.4,Atrasado,Ana Silva,8,4605.18,60.86
Cliente_53,Sorveteria Gelada,Serviços,Médio,2023-02-01,2024-05-02,Contabilidade Fiscal,3250.86,Atrasado,Carlos Oliveira,8,1499.49,53.87
Cliente_55,Floricultura Jardim,Indústria,Médio,2022-09-21,2025-04-11,Balanço Patrimonial,2775.43,Pendente,Pedro Martins,7,882.73,68.19
Cliente_62,Loja Fashion,Transporte,Pequeno,2021-01-15,2022-07-28,Análise Financeira,1498.16,Pendente,Carlos Oliveira,9,469.89,68.64
Cliente_95,Joalheria Brilhante,Alimentação,Grande,2022-11-13,2024-05-12,Análise Financeira,20442.32,Pendente,Carlos Oliveira,10,7425.78,63.67
Cliente_65,Fábrica Laticínios,Serviços,Médio,2023-09-08,2024-07-29,Imposto de Renda PJ,5694.9,Atrasado,Roberto Alves,9,2292.13,59.75
Cliente_59,Salão Beleza Total,Tecnologia,Médio,2021-03-21,2024-07-30,Auditoria,7339.3,Pendente,Ana Silva,8,3111.49,57.61
Cliente_90,Pizzaria Delícia,Tecnologia,Pequeno,2020-02-18,2024-01-28,Planejamento Tributário,3216.15,Atrasado,José Pereira,10,1613.46,49.83
Cliente_46,Lavanderia Express,Transporte,Pequeno,2023-03-15,2024-04-03,Consultoria Contábil,2234.12,Pago,Pedro Martins,7,980.35,56.12
Cliente_25,Papelaria Escolar,Indústria,Grande,2022-10-07,2024-01-05,Folha de Pagamento,6775.75,Atrasado,Carlos Oliveira,9,3676.01,45.75
Cliente_29,Corretora Investimentos,Comércio Varejista,Grande,2020-08-22,2021-12-14,Planejamento Tributário,19633.75,Atrasado,Fernanda Lima,10,6543.61,66.67
Cliente_36,Transportadora Entregas,Serviços,Pequeno,2022-09-22,2024-04-26,Balanço Patrimonial,1634.52,Atrasado,Carlos Oliveira,7,778.77,52.35
Cliente_96,Laboratório Análises,Agronegócio,Pequeno,2021-06-05,2021-10-16,Declaração IR,1072.25,Atrasado,Ana Silva,7,640.76,40.24
Cliente_89,Incorporadora Empreendimentos,Tecnologia,Pequeno,2022-07-31,2023-12-30,Imposto de Renda PJ,1929.14,Pago,Roberto Alves,7,1072.91,44.38
Cliente_42,Papelaria Escolar,Serviços,Médio,2020-02-13,2022-07-17,Consultoria Contábil,4204.87,Pendente,José Pereira,8,1320.71,68.59
Cliente_54,Restaurante Sabor,Financeiro,Grande,2020-01-31,2023-01-25,Planejamento Tributário,17065.04,Pendente,Carlos Oliveira,8,10126.88,40.66
Cliente_55,Floricultura Jardim,Indústria,Médio,2022-09-21,2025-05-28,Contabilidade Fiscal,2364.13,Pago,Pedro Martins,7,1049.65,55.6
Cliente_4,Lavanderia Express,Tecnologia,Grande,2023-05-17,2025-01-12,Demonstrativo de Resultado,7607.09,Atrasado,Ana Silva,7,4157.2,45.35
Cliente_67,Depósito Materiais,Alimentação,Pequeno,2023-10-07,2024-06-05,Contabilidade Fiscal,1705.33,Atrasado,Fernanda Lima,7,980.59,42.5
Cliente_49,Churrascaria Fogo,Construção,Grande,2020-04-20,2022-01-21,Consultoria Contábil,8939.86,Atrasado,Carlos Oliveira,10,2858.4,68.03
Cliente_87,Churrascaria Fogo,Financeiro,Grande,2021-05-23,2021-09-14,Balanço Patrimonial,11996.88,Pendente,Fernanda Lima,7,5230.92,56.4
Cliente_60,SPA Relaxamento,Entretenimento,Grande,2020-05-04,2024-10-18,Regularização Fiscal,15522.65,Atrasado,Roberto Alves,9,7394.12,52.37
Cliente_14,Imobiliária Casa Nova,Alimentação,Médio,2022-07-17,2023-02-12,Folha de Pagamento,1654.13,Atrasado,Roberto Alves,9,672.6,59.34
Cliente_62,Loja Fashion,Transporte,Pequeno,2021-01-15,2025-02-07,Análise Financeira,1702.98,Atrasado,Carlos Oliveira,9,669.88,60.66
Cliente_70,Serralheria Metal,Saúde,Pequeno,2021-12-15,2022-10-09,Declaração IR,1581.06,Atrasado,Carlos Oliveira,8,501.5,68.28
Cliente_65,Fábrica Laticínios,Serviços,Médio,2023-09-08,2025-04-02,Consultoria Contábil,4675.0,Atrasado,Roberto Alves,8,2339.17,49.96
Cliente_89,Incorporadora Empreendimentos,Tecnologia,Pequeno,2022-07-31,2025-03-14,Análise Financeira,2380.88,Atrasado,Roberto Alves,7,1038.76,56.37
Cliente_6,Papelaria Escolar,Construção,Grande,2021-07-23,2024-05-03,Abertura de Empresa,17778.52,Atrasado,Ana Silva,9,9639.18,45.78
Cliente_49,Churrascaria Fogo,Construção,Grande,2020-04-20,2021-06-14,Regularização Fiscal,13417.4,Atrasado,Carlos Oliveira,9,5797.96,56.79
Cliente_81,Seguradora Proteção,Comércio Varejista,Médio,2023-04-07,2024-11-26,Demonstrativo de Resultado,5184.55,Atrasado,Maria Santos,8,2083.91,59.81
Cliente_71,Sorveteria Gelada,Educação,Médio,2020-11-19,2022-04-06,Declaração IR,2791.89,Atrasado,Pedro Martins,7,1120.99,59.85
Cliente_27,Loja Informática,Alimentação,Grande,2020-05-10,2022-01-24,Planejamento Tributário,24003.43,Pago,Juliana Costa,10,13526.33,43.65
Cliente_9,Borracharia Pneus,Serviços,Médio,2021-12-05,2022-08-04,Declaração IR,2889.55,Atrasado,Fernanda Lima,10,1713.78,40.69
Cliente_32,Serralheria Metal,Serviços,Grande,2021-09-03,2021-12-06,Demonstrativo de Resultado,12049.84,Atrasado,José Pereira,9,6770.27,43.81
Cliente_66,Depósito Materiais,Tecnologia,Grande,2021-10-05,2025-01-13,Planejamento Tributário,19045.76,Atrasado,José Pereira,9,8562.52,55.04
Cliente_60,SPA Relaxamento,Entretenimento,Grande,2020-05-04,2021-05-05,Auditoria,21458.5,Atrasado,Roberto Alves,7,7771.41,63.78
Cliente_26,Restaurante Sabor,Serviços,Pequeno,2023-07-09,2024-10-13,Consultoria Contábil,1245.96,Pendente,Maria Santos,9,579.58,53.48
Cliente_18,Borracharia Pneus,Saúde,Grande,2023-11-10,2024-02-04,Consultoria Tributária,19375.73,Atrasado,José Pereira,10,8326.75,57.02
Cliente_48,Imobiliária Casa Nova,Financeiro,Médio,2021-12-26,2024-10-09,Auditoria,3953.86,Pendente,Juliana Costa,9,2185.62,44.72
Cliente_66,Depósito Materiais,Tecnologia,Grande,2021-10-05,2024-10-28,Imposto de Renda PJ,9411.19,Atrasado,José Pereira,9,3378.56,64.1
Cliente_43,Empresa Telemarketing,Tecnologia,Pequeno,2020-05-25,2021-10-19,Consultoria Tributária,2731.9,Atrasado,Ana Silva,9,826.56,69.74
Cliente_39,Lavanderia Express,Transporte,Grande,2023-11-13,2024-08-27,Consultoria Contábil,23083.28,Atrasado,José Pereira,8,12918.32,44.04
Cliente_30,Escola Idiomas,Educação,Pequeno,2021-08-24,2022-12-01,Escrituração Contábil,1544.92,Pendente,Juliana Costa,10,621.36,59.78
Cliente_11,Borracharia Pneus,Serviços,Grande,2021-08-23,2023-05-26,Consultoria Contábil,16925.42,Atrasado,Roberto Alves,9,5783.16,65.83
Cliente_17,Funerária Paz,Entretenimento,Pequeno,2020-11-30,2022-08-17,Escrituração Contábil,448.23,Atrasado,Pedro Martins,10,237.05,47.11
Cliente_89,Incorporadora Empreendimentos,Tecnologia,Pequeno,2022-07-31,2024-04-04,Auditoria,2561.61,Pago,Roberto Alves,9,1205.13,52.95
Cliente_78,Autoescola Direção,Comércio Varejista,Pequeno,2021-11-14,2025-04-11,Análise Financeira,2817.66,Atrasado,Maria Santos,7,1123.27,60.13
Cliente_58,Doceria Gourmet,Entretenimento,Grande,2023-02-12,2024-11-27,Consultoria Tributária,17178.61,Atrasado,Pedro Martins,8,6179.14,64.03
Cliente_50,Loja Fashion,Alimentação,Grande,2021-11-25,2023-06-29,Abertura de Empresa,7792.96,Atrasado,Carlos Oliveira,10,3252.25,58.27
Cliente_15,Clínica Odontológica Sorriso,Educação,Médio,2021-03-05,2021-11-24,Balanço Patrimonial,5942.06,Pendente,Fernanda Lima,9,2553.07,57.03
Cliente_91,Café Expresso,Educação,Médio,2020-05-22,2024-02-12,Planejamento Tributário,6657.55,Atrasado,Fernanda Lima,8,2012.13,69.78
Cliente_19,Loja Informática,Educação,Pequeno,2021-04-14,2023-10-13,Contabilidade Fiscal,1677.44,Atrasado,Ana Silva,10,793.16,52.72
Cliente_95,Joalheria Brilhante,Alimentação,Grande,2022-11-13,2023-02-14,Consultoria Tributária,16286.58,Atrasado,Carlos Oliveira,8,6913.91,57.55
Cliente_23,Oficina Mecânica Rápida,Tecnologia,Grande,2023-02-23,2024-11-16,Escrituração Contábil,10845.91,Atrasado,Fernanda Lima,7,4033.69,62.81
Cliente_21,Transportadora Entregas,Entretenimento,Médio,2021-03-11,2022-09-22,Imposto de Renda PJ,5853.68,Pago,Pedro Martins,10,2478.35,57.66
Cliente_98,Ateliê Costura,Alimentação,Pequeno,2023-09-22,2025-04-10,Contabilidade Fiscal,2099.22,Atrasado,Roberto Alves,9,760.36,63.78
Cliente_6,Papelaria Escolar,Construção,Grande,2021-07-23,2024-02-24,Folha de Pagamento,9760.25,Pendente,Ana Silva,10,3038.68,68.87
Cliente_33,Salão Beleza Total,Educação,Pequeno,2023-01-09,2023-05-06,Escrituração Contábil,1682.99,Atrasado,Ana Silva,8,865.18,48.59
Cliente_57,TechSolutions Ltda,Alimentação,Médio,2022-07-20,2023-05-03,Planejamento Tributário,7768.28,Atrasado,Fernanda Lima,10,2723.06,64.95
Cliente_86,Hotel Conforto,Alimentação,Pequeno,2021-01-02,2025-04-14,Folha de Pagamento,1144.13,Atrasado,Roberto Alves,8,494.97,56.74
Cliente_7,Clínica Odontológica Sorriso,Entretenimento,Médio,2021-11-27,2024-11-01,Imposto de Renda PJ,5784.3,Atrasado,Fernanda Lima,7,3075.64,46.83
Cliente_99,Fábrica Laticínios,Educação,Grande,2020-09-12,2021-10-30,Abertura de Empresa,8731.85,Pago,Fernanda Lima,9,4768.97,45.38
Cliente_88,Clínica Odontológica Sorriso,Entretenimento,Pequeno,2022-02-22,2022-07-01,Abertura de Empresa,3002.6,Atrasado,Ana Silva,7,1635.48,45.53
Cliente_42,Papelaria Escolar,Serviços,Médio,2020-02-13,2023-04-09,Imposto de Renda PJ,3992.06,Atrasado,José Pereira,9,1584.89,60.3
Cliente_2,Papelaria Escolar,Indústria,Grande,2020-07-28,2022-10-29,Imposto de Renda PJ,12257.8,Atrasado,Carlos Oliveira,9,3838.92,68.68
Cliente_28,Borracharia Pneus,Agronegócio,Médio,2022-12-19,2024-02-12,Consultoria Tributária,6565.4,Pendente,Fernanda Lima,8,2465.85,62.44
Cliente_13,Pousada Descanso,Tecnologia,Médio,2020-06-12,2023-10-23,Auditoria,8950.49,Atrasado,José Pereira,9,5311.28,40.66
Cliente_86,Hotel Conforto,Alimentação,Pequeno,2021-01-02,2023-09-16,Contabilidade Fiscal,979.07,Atrasado,Roberto Alves,7,362.04,63.02
Cliente_79,Laboratório Farmacêutico,Saúde,Pequeno,2022-06-23,2023-03-04,Consultoria Tributária,1408.87,Atrasado,Juliana Costa,8,486.77,65.45
Cliente_27,Loja Informática,Alimentação,Grande,2020-05-10,2023-12-15,Folha de Pagamento,11774.38,Atrasado,Juliana Costa,9,5805.72,50.69
Cliente_98,Ateliê Costura,Alimentação,Pequeno,2023-09-22,2023-11-01,Balanço Patrimonial,2303.91,Pendente,Roberto Alves,9,858.61,62.73
Cliente_70,Serralheria Metal,Saúde,Pequeno,2021-12-15,2022-04-04,Imposto de Renda PJ,2621.51,Atrasado,Carlos Oliveira,8,1134.35,56.73
Cliente_1,Laboratório Farmacêutico,Serviços,Pequeno,2021-07-17,2021-11-26,Consultoria Contábil,2038.85,Pago,José Pereira,8,667.78,67.25
Cliente_76,Buffet Festas,Financeiro,Grande,2021-06-24,2024-07-22,Consultoria Contábil,14888.44,Atrasado,Pedro Martins,8,5560.5,62.65
Cliente_23,Oficina Mecânica Rápida,Tecnologia,Grande,2023-02-23,2024-11-04,Abertura de Empresa,20701.1,Atrasado,Fernanda Lima,9,8683.56,58.05
Cliente_22,Agropecuária Rural,Financeiro,Médio,2020-10-19,2023-06-10,Planejamento Tributário,6772.95,Pago,Fernanda Lima,10,2072.14,69.41
Cliente_49,Churrascaria Fogo,Construção,Grande,2020-04-20,2022-09-12,Consultoria Contábil,12092.77,Atrasado,Carlos Oliveira,10,5309.88,56.09
Cliente_59,Salão Beleza Total,Tecnologia,Médio,2021-03-21,2022-10-22,Regularização Fiscal,6103.8,Pendente,Ana Silva,7,1854.64,69.61
Cliente_65,Fábrica Laticínios,Serviços,Médio,2023-09-08,2024-09-25,Planejamento Tributário,6469.05,Atrasado,Roberto Alves,7,2734.06,57.74
Cliente_5,Cartório Documentos,Tecnologia,Grande,2023-08-23,2023-12-28,Regularização Fiscal,23432.95,Pendente,Juliana Costa,9,10612.37,54.71
Cliente_63,Frigorífico Carnes,Serviços,Grande,2021-04-26,2024-11-16,Escrituração Contábil,7846.95,Atrasado,Juliana Costa,9,3839.4,51.07
Cliente_87,Churrascaria Fogo,Financeiro,Grande,2021-05-23,2021-07-19,Escrituração Contábil,10832.91,Atrasado,Fernanda Lima,8,3289.97,69.63
Cliente_99,Fábrica Laticínios,Educação,Grande,2020-09-12,2021-03-20,Imposto de Renda PJ,18486.16,Pendente,Fernanda Lima,10,6465.48,65.03
Cliente_55,Floricultura Jardim,Indústria,Médio,2022-09-21,2023-06-06,Escrituração Contábil,4309.3,Atrasado,Pedro Martins,7,1434.06,66.72
Cliente_74,Oficina Mecânica Rápida,Saúde,Pequeno,2020-08-07,2024-12-14,Demonstrativo de Resultado,1214.42,Atrasado,Maria Santos,8,661.76,45.51
Cliente_1,Laboratório Farmacêutico,Serviços,Pequeno,2021-07-17,2022-01-31,Contabilidade Fiscal,1590.32,Atrasado,José Pereira,8,812.99,48.88
Cliente_26,Restaurante Sabor,Serviços,Pequeno,2023-07-09,2024-11-18,Declaração IR,1418.21,Pendente,Maria Santos,8,535.81,62.22
Cliente_53,Sorveteria Gelada,Serviços,Médio,2023-02-01,2024-04-27,Imposto de Renda PJ,2984.77,Atrasado,Carlos Oliveira,7,1201.8,59.74
Cliente_75,Açougue Carnes Nobres,Saúde,Grande,2021-03-07,2022-06-30,Planejamento Tributário,9227.73,Pago,Roberto Alves,7,3036.41,67.09
Cliente_67,Depósito Materiais,Alimentação,Pequeno,2023-10-07,2023-10-14,Regularização Fiscal,2593.96,Atrasado,Fernanda Lima,10,1040.09,59.9
Cliente_88,Clínica Odontológica Sorriso,Entretenimento,Pequeno,2022-02-22,2024-01-25,Auditoria,3366.65,Atrasado,Ana Silva,9,1824.32,45.81
Cliente_1,Laboratório Farmacêutico,Serviços,Pequeno,2021-07-17,2024-02-07,Consultoria Contábil,2153.54,Pendente,José Pereira,9,1260.51,41.47
Cliente_97,Cooperativa Agronegócio,Alimentação,Pequeno,2022-11-30,2025-03-13,Abertura de Empresa,1571.14,Atrasado,José Pereira,9,479.18,69.5
Cliente_47,Sorveteria Gelada,Construção,Médio,2021-01-24,2021-04-27,Demonstrativo de Resultado,4423.44,Pendente,Carlos Oliveira,9,1894.89,57.16
Cliente_61,Loja Fashion,Comércio Varejista,Grande,2022-09-03,2024-07-08,Consultoria Contábil,13557.38,Pendente,Maria Santos,7,4587.25,66.16
Cliente_12,Construtora Edificações,Tecnologia,Grande,2020-05-22,2022-01-29,Consultoria Contábil,19252.72,Atrasado,Ana Silva,8,7181.4,62.7
Cliente_22,Agropecuária Rural,Financeiro,Médio,2020-10-19,2025-01-08,Imposto de Renda PJ,2937.63,Pago,Fernanda Lima,9,1676.78,42.92
Cliente_99,Fábrica Laticínios,Educação,Grande,2020-09-12,2022-04-09,Abertura de Empresa,22515.44,Pendente,Fernanda Lima,10,7365.53,67.29
Cliente_89,Incorporadora Empreendimentos,Tecnologia,Pequeno,2022-07-31,2024-06-11,Consultoria Contábil,1144.42,Pendente,Roberto Alves,10,567.83,50.38
Cliente_72,Seguradora Proteção,Entretenimento,Médio,2023-06-06,2024-08-26,Demonstrativo de Resultado,2817.56,Atrasado,Ana Silva,8,1474.67,47.66
Cliente_15,Clínica Odontológica Sorriso,Educação,Médio,2021-03-05,2024-05-21,Auditoria,6158.86,Atrasado,Fernanda Lima,8,3412.84,44.59
Cliente_55,Floricultura Jardim,Indústria,Médio,2022-09-21,2023-08-14,Demonstrativo de Resultado,4459.24,Atrasado,Pedro Martins,10,1350.06,69.72
Cliente_59,Salão Beleza Total,Tecnologia,Médio,2021-03-21,2022-12-28,Declaração IR,3593.42,Atrasado,Ana Silva,7,1723.63,52.03
Cliente_40,Associação Comercial,Saúde,Médio,2023-10-07,2025-03-04,Escrituração Contábil,4471.98,Atrasado,Roberto Alves,10,1420.5,68.24
Cliente_43,Empresa Telemarketing,Tecnologia,Pequeno,2020-05-25,2021-04-02,Consultoria Contábil,2232.81,Pendente,Ana Silva,8,1243.75,44.3
Cliente_94,Auto Peças Silva,Serviços,Grande,2022-06-08,2024-08-18,Consultoria Tributária,26657.28,Atrasado,Roberto Alves,10,15916.91,40.29
Cliente_97,Cooperativa Agronegócio,Alimentação,Pequeno,2022-11-30,2024-01-04,Regularização Fiscal,1120.57,Atrasado,José Pereira,7,380.18,66.07
Cliente_97,Cooperativa Agronegócio,Alimentação,Pequeno,2022-11-30,2025-02-17,Análise Financeira,2765.28,Atrasado,José Pereira,10,1406.94,49.12
Cliente_38,Corretora Investimentos,Indústria,Médio,2022-12-16,2023-05-13,Abertura de Empresa,5742.58,Atrasado,Juliana Costa,8,2371.49,58.7
Cliente_55,Floricultura Jardim,Indústria,Médio,2022-09-21,2024-08-16,Consultoria Contábil,3236.49,Pago,Pedro Martins,7,1922.74,40.59
Cliente_84,Assessoria Contábil,Serviços,Médio,2023-02-20,2024-02-01,Análise Financeira,3713.56,Atrasado,Juliana Costa,9,1880.53,49.36
Cliente_23,Oficina Mecânica Rápida,Tecnologia,Grande,2023-02-23,2024-12-22,Escrituração Contábil,12027.53,Pendente,Fernanda Lima,10,4601.31,61.74
Cliente_84,Assessoria Contábil,Serviços,Médio,2023-02-20,2024-05-20,Auditoria,4832.68,Pago,Juliana Costa,8,1483.19,69.31
Cliente_74,Oficina Mecânica Rápida,Saúde,Pequeno,2020-08-07,2023-10-23,Planejamento Tributário,1619.77,Atrasado,Maria Santos,10,630.91,61.05
Cliente_17,Funerária Paz,Entretenimento,Pequeno,2020-11-30,2021-06-21,Auditoria,1115.47,Atrasado,Pedro Martins,10,356.04,68.08
Cliente_75,Açougue Carnes Nobres,Saúde,Grande,2021-03-07,2024-03-14,Escrituração Contábil,10621.52,Atrasado,Roberto Alves,8,3203.42,69.84
Cliente_58,Doceria Gourmet,Entretenimento,Grande,2023-02-12,2025-05-11,Auditoria,13167.54,Pago,Pedro Martins,7,4284.49,67.46
Cliente_16,Companhia Saneamento,Financeiro,Grande,2020-05-26,2023-03-28,Consultoria Tributária,18094.41,Atrasado,Maria Santos,9,9006.44,50.23
Cliente_57,TechSolutions Ltda,Alimentação,Médio,2022-07-20,2023-05-02,Análise Financeira,5169.29,Atrasado,Fernanda Lima,7,2578.36,50.12
Cliente_6,Papelaria Escolar,Construção,Grande,2021-07-23,2022-11-20,Folha de Pagamento,11636.34,Atrasado,Ana Silva,9,4459.26,61.68
Cliente_94,Auto Peças Silva,Serviços,Grande,2022-06-08,2024-10-19,Contabilidade Fiscal,10723.48,Pendente,Roberto Alves,10,6241.71,41.79
Cliente_19,Loja Informática,Educação,Pequeno,2021-04-14,2024-04-15,Abertura de Empresa,944.52,Atrasado,Ana Silva,8,402.28,57.41
Cliente_20,Joalheria Brilhante,Alimentação,Médio,2020-05-15,2022-02-21,Demonstrativo de Resultado,2092.39,Atrasado,José Pereira,10,669.12,68.02
Cliente_82,Frutaria Natural,Indústria,Pequeno,2021-09-23,2022-03-24,Auditoria,3949.98,Atrasado,Roberto Alves,8,1633.67,58.64
Cliente_14,Imobiliária Casa Nova,Alimentação,Médio,2022-07-17,2023-03-26,Declaração IR,5892.5,Atrasado,Roberto Alves,9,2742.74,53.45
Cliente_78,Autoescola Direção,Comércio Varejista,Pequeno,2021-11-14,2022-06-04,Folha de Pagamento,586.17,Pendente,Maria Santos,10,259.71,55.69
Cliente_17,Funerária Paz,Entretenimento,Pequeno,2020-11-30,2022-05-14,Folha de Pagamento,1136.52,Atrasado,Pedro Martins,9,582.18,48.78
Cliente_32,Serralheria Metal,Serviços,Grande,2021-09-03,2025-01-31,Regularização Fiscal,26774.42,Atrasado,José Pereira,10,12213.91,54.38
Cliente_92,Confeitaria Doces,Financeiro,Grande,2022-03-29,2023-07-10,Consultoria Tributária,15286.69,Atrasado,Roberto Alves,7,7933.58,48.1
Cliente_12,Construtora Edificações,Tecnologia,Grande,2020-05-22,2021-04-25,Análise Financeira,16842.44,Pendente,Ana Silva,10,8473.6,49.69
Cliente_94,Auto Peças Silva,Serviços,Grande,2022-06-08,2023-03-14,Planejamento Tributário,22503.64,Atrasado,Roberto Alves,8,12900.57,42.67
Cliente_96,Laboratório Análises,Agronegócio,Pequeno,2021-06-05,2021-06-19,Escrituração Contábil,1124.91,Pendente,Ana Silva,7,542.45,51.78
Cliente_22,Agropecuária Rural,Financeiro,Médio,2020-10-19,2024-07-31,Demonstrativo de Resultado,3142.48,Pendente,Fernanda Lima,10,1409.88,55.13
Cliente_22,Agropecuária Rural,Financeiro,Médio,2020-10-19,2022-11-22,Contabilidade Fiscal,4320.42,Atrasado,Fernanda Lima,10,1676.6,61.19
Cliente_28,Borracharia Pneus,Agronegócio,Médio,2022-12-19,2022-12-21,Escrituração Contábil,3108.47,Pago,Fernanda Lima,7,1804.85,41.94
Cliente_80,Cartório Documentos,Comércio Varejista,Pequeno,2020-06-03,2025-03-06,Planejamento Tributário,1068.94,Atrasado,Maria Santos,8,449.62,57.94
Cliente_2,Papelaria Escolar,Indústria,Grande,2020-07-28,2021-02-20,Regularização Fiscal,16049.17,Atrasado,Carlos Oliveira,8,8519.45,46.92
Cliente_33,Salão Beleza Total,Educação,Pequeno,2023-01-09,2023-08-28,Planejamento Tributário,1944.77,Atrasado,Ana Silva,10,966.32,50.31
Cliente_57,TechSolutions Ltda,Alimentação,Médio,2022-07-20,2023-06-16,Declaração IR,4255.87,Atrasado,Fernanda Lima,7,1447.44,65.99
Cliente_54,Restaurante Sabor,Financeiro,Grande,2020-01-31,2024-04-02,Auditoria,13921.95,Atrasado,Carlos Oliveira,10,6219.22,55.33
Cliente_64,Gráfica Colorida,Agronegócio,Pequeno,2023-03-31,2025-02-26,Escrituração Contábil,609.58,Pendente,Ana Silva,10,206.91,66.06
Cliente_14,Imobiliária Casa Nova,Alimentação,Médio,2022-07-17,2022-08-29,Declaração IR,3978.67,Atrasado,Roberto Alves,7,1712.02,56.97
Cliente_38,Corretora Investimentos,Indústria,Médio,2022-12-16,2023-09-30,Planejamento Tributário,6531.36,Atrasado,Juliana Costa,7,3652.66,44.08
Cliente_90,Pizzaria Delícia,Tecnologia,Pequeno,2020-02-18,2021-07-08,Imposto de Renda PJ,2573.5,Atrasado,José Pereira,8,917.71,64.34
Cliente_76,Buffet Festas,Financeiro,Grande,2021-06-24,2025-01-02,Imposto de Renda PJ,12047.28,Atrasado,Pedro Martins,7,5842.21,51.51
Cliente_12,Construtora Edificações,Tecnologia,Grande,2020-05-22,2025-03-27,Folha de Pagamento,10523.23,Atrasado,Ana Silva,7,4766.59,54.7
Cliente_83,Padaria Delícia,Educação,Pequeno,2023-10-28,2023-12-19,Consultoria Tributária,1247.81,Pendente,José Pereira,8,389.65,68.77
Cliente_7,Clínica Odontológica Sorriso,Entretenimento,Médio,2021-11-27,2023-09-16,Abertura de Empresa,4201.84,Atrasado,Fernanda Lima,9,1644.21,60.87
Cliente_13,Pousada Descanso,Tecnologia,Médio,2020-06-12,2024-03-13,Folha de Pagamento,3352.93,Pendente,José Pereira,9,1245.53,62.85
Cliente_36,Transportadora Entregas,Serviços,Pequeno,2022-09-22,2023-04-25,Análise Financeira,1805.25,Atrasado,Carlos Oliveira,8,646.06,64.21
Cliente_58,Doceria Gourmet,Entretenimento,Grande,2023-02-12,2023-05-24,Contabilidade Fiscal,7973.41,Atrasado,Pedro Martins,8,2496.82,68.69
Cliente_25,Papelaria Escolar,Indústria,Grande,2022-10-07,2023-12-09,Balanço Patrimonial,17504.82,Atrasado,Carlos Oliveira,9,7606.63,56.55
Cliente_92,Confeitaria Doces,Financeiro,Grande,2022-03-29,2022-11-24,Regularização Fiscal,24351.48,Atrasado,Roberto Alves,8,9421.51,61.31
Cliente_73,Assessoria Contábil,Transporte,Médio,2023-09-20,2023-11-21,Demonstrativo de Resultado,2824.82,Atrasado,Carlos Oliveira,7,987.71,65.03
Cliente_97,Cooperativa Agronegócio,Alimentação,Pequeno,2022-11-30,2024-05-04,Regularização Fiscal,2150.47,Atrasado,José Pereira,7,1212.32,43.63
Cliente_66,Depósito Materiais,Tecnologia,Grande,2021-10-05,2024-04-24,Balanço Patrimonial,9860.15,Atrasado,José Pereira,8,3620.44,63.28
Cliente_69,Fábrica Laticínios,Agronegócio,Pequeno,2020-05-30,2021-09-29,Consultoria Tributária,1091.47,Pendente,José Pereira,8,651.46,40.31
Cliente_27,Loja Informática,Alimentação,Grande,2020-05-10,2023-05-09,Contabilidade Fiscal,10762.29,Pendente,Juliana Costa,9,5560.06,48.34
Cliente_53,Sorveteria Gelada,Serviços,Médio,2023-02-01,2024-10-19,Consultoria Tributária,4162.49,Pendente,Carlos Oliveira,8,1568.41,62.32
Cliente_3,Empresa Telemarketing,Alimentação,Pequeno,2020-03-02,2023-03-07,Imposto de Renda PJ,2538.52,Atrasado,Carlos Oliveira,9,1424.13,43.9
Cliente_82,Frutaria Natural,Indústria,Pequeno,2021-09-23,2025-02-11,Balanço Patrimonial,989.71,Pendente,Roberto Alves,10,343.12,65.33
Cliente_30,Escola Idiomas,Educação,Pequeno,2021-08-24,2024-01-29,Auditoria,1433.27,Atrasado,Juliana Costa,10,835.61,41.7
Cliente_24,SPA Relaxamento,Alimentação,Grande,2022-03-28,2023-10-26,Folha de Pagamento,10934.96,Atrasado,Roberto Alves,10,4085.04,62.64
Cliente_83,Padaria Delícia,Educação,Pequeno,2023-10-28,2024-12-13,Contabilidade Fiscal,1431.55,Atrasado,José Pereira,7,784.44,45.2
Cliente_98,Ateliê Costura,Alimentação,Pequeno,2023-09-22,2023-11-05,Declaração IR,1073.69,Pendente,Roberto Alves,7,496.81,53.73
Cliente_44,Ótica Visual,Serviços,Pequeno,2021-11-07,2022-04-30,Abertura de Empresa,1130.35,Atrasado,Carlos Oliveira,8,358.05,68.32
Cliente_89,Incorporadora Empreendimentos,Tecnologia,Pequeno,2022-07-31,2024-01-29,Imposto de Renda PJ,1858.03,Pendente,Roberto Alves,10,636.47,65.74
